
:================================
|            benchmark: deepglobe               
|             datapath: D:\\CDFSSDataSet\\Target domains
|                nshot: 5                       
|             adapt_to: first-episode           
|       postprocessing: dynamic                 
|              logpath: ./logs                  
|            verbosity: 0                       
|             backbone: resnet50                
|              nworker: 0                       
|                  bsz: 1                       
|                 fold: 0                       
[Epoch: 00] [Batch: 5401/12533] L: 0.00000  Avg L: 0.00000  mIoU: 51.22  |  FB-IoU: 55.04
[Epoch: 00] [Batch: 5451/12533] L: 0.00000  Avg L: 0.00000  mIoU: 51.23  |  FB-IoU: 55.05
[Epoch: 00] [Batch: 5501/12533] L: 0.00000  Avg L: 0.00000  mIoU: 51.23  |  FB-IoU: 55.06
[Epoch: 00] [Batch: 5551/12533] L: 0.00000  Avg L: 0.00000  mIoU: 51.18  |  FB-IoU: 55.01
[Epoch: 00] [Batch: 5601/12533] L: 0.00000  Avg L: 0.00000  mIoU: 51.18  |  FB-IoU: 55.01
[Epoch: 00] [Batch: 5651/12533] L: 0.00000  Avg L: 0.00000  mIoU: 51.22  |  FB-IoU: 55.03
[Epoch: 00] [Batch: 5701/12533] L: 0.00000  Avg L: 0.00000  mIoU: 51.25  |  FB-IoU: 55.05
[Epoch: 00] [Batch: 5751/12533] L: 0.00000  Avg L: 0.00000  mIoU: 51.23  |  FB-IoU: 55.04
[Epoch: 00] [Batch: 5801/12533] L: 0.00000  Avg L: 0.00000  mIoU: 51.14  |  FB-IoU: 54.98
[Epoch: 00] [Batch: 5851/12533] L: 0.00000  Avg L: 0.00000  mIoU: 51.11  |  FB-IoU: 54.96
[Epoch: 00] [Batch: 5901/12533] L: 0.00000  Avg L: 0.00000  mIoU: 51.07  |  FB-IoU: 54.93
[Epoch: 00] [Batch: 5951/12533] L: 0.00000  Avg L: 0.00000  mIoU: 51.05  |  FB-IoU: 54.91
[Epoch: 00] [Batch: 6001/12533] L: 0.00000  Avg L: 0.00000  mIoU: 51.03  |  FB-IoU: 54.89
[Epoch: 00] [Batch: 6051/12533] L: 0.00000  Avg L: 0.00000  mIoU: 51.02  |  FB-IoU: 54.89
[Epoch: 00] [Batch: 6101/12533] L: 0.00000  Avg L: 0.00000  mIoU: 51.02  |  FB-IoU: 54.87
[Epoch: 00] [Batch: 6151/12533] L: 0.00000  Avg L: 0.00000  mIoU: 51.01  |  FB-IoU: 54.86
[Epoch: 00] [Batch: 6201/12533] L: 0.00000  Avg L: 0.00000  mIoU: 51.01  |  FB-IoU: 54.85
[Epoch: 00] [Batch: 6251/12533] L: 0.00000  Avg L: 0.00000  mIoU: 51.04  |  FB-IoU: 54.88
[Epoch: 00] [Batch: 6301/12533] L: 0.00000  Avg L: 0.00000  mIoU: 51.00  |  FB-IoU: 54.84
[Epoch: 00] [Batch: 6351/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.99  |  FB-IoU: 54.83
[Epoch: 00] [Batch: 6401/12533] L: 0.00000  Avg L: 0.00000  mIoU: 51.00  |  FB-IoU: 54.85
[Epoch: 00] [Batch: 6451/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.98  |  FB-IoU: 54.83
[Epoch: 00] [Batch: 6501/12533] L: 0.00000  Avg L: 0.00000  mIoU: 51.01  |  FB-IoU: 54.86
[Epoch: 00] [Batch: 6551/12533] L: 0.00000  Avg L: 0.00000  mIoU: 51.04  |  FB-IoU: 54.89
[Epoch: 00] [Batch: 6601/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.99  |  FB-IoU: 54.85
[Epoch: 00] [Batch: 6651/12533] L: 0.00000  Avg L: 0.00000  mIoU: 51.02  |  FB-IoU: 54.89
[Epoch: 00] [Batch: 6701/12533] L: 0.00000  Avg L: 0.00000  mIoU: 51.00  |  FB-IoU: 54.89
[Epoch: 00] [Batch: 6751/12533] L: 0.00000  Avg L: 0.00000  mIoU: 51.02  |  FB-IoU: 54.89
[Epoch: 00] [Batch: 6801/12533] L: 0.00000  Avg L: 0.00000  mIoU: 51.00  |  FB-IoU: 54.87
[Epoch: 00] [Batch: 6851/12533] L: 0.00000  Avg L: 0.00000  mIoU: 51.01  |  FB-IoU: 54.89
[Epoch: 00] [Batch: 6901/12533] L: 0.00000  Avg L: 0.00000  mIoU: 51.01  |  FB-IoU: 54.88
[Epoch: 00] [Batch: 6951/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.96  |  FB-IoU: 54.84
[Epoch: 00] [Batch: 7001/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.99  |  FB-IoU: 54.87
[Epoch: 00] [Batch: 7051/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.99  |  FB-IoU: 54.86
[Epoch: 00] [Batch: 7101/12533] L: 0.00000  Avg L: 0.00000  mIoU: 51.04  |  FB-IoU: 54.89
[Epoch: 00] [Batch: 7151/12533] L: 0.00000  Avg L: 0.00000  mIoU: 51.04  |  FB-IoU: 54.88
[Epoch: 00] [Batch: 7201/12533] L: 0.00000  Avg L: 0.00000  mIoU: 51.01  |  FB-IoU: 54.86
[Epoch: 00] [Batch: 7251/12533] L: 0.00000  Avg L: 0.00000  mIoU: 51.00  |  FB-IoU: 54.84
[Epoch: 00] [Batch: 7301/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.98  |  FB-IoU: 54.82
[Epoch: 00] [Batch: 7351/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.95  |  FB-IoU: 54.80
[Epoch: 00] [Batch: 7401/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.98  |  FB-IoU: 54.83
[Epoch: 00] [Batch: 7451/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.94  |  FB-IoU: 54.80
[Epoch: 00] [Batch: 7501/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.92  |  FB-IoU: 54.78
[Epoch: 00] [Batch: 7551/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.91  |  FB-IoU: 54.77
[Epoch: 00] [Batch: 7601/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.91  |  FB-IoU: 54.77
[Epoch: 00] [Batch: 7651/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.92  |  FB-IoU: 54.79
[Epoch: 00] [Batch: 7701/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.90  |  FB-IoU: 54.77
[Epoch: 00] [Batch: 7751/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.93  |  FB-IoU: 54.80
[Epoch: 00] [Batch: 7801/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.87  |  FB-IoU: 54.77
[Epoch: 00] [Batch: 7851/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.87  |  FB-IoU: 54.77
[Epoch: 00] [Batch: 7901/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.86  |  FB-IoU: 54.77
[Epoch: 00] [Batch: 7951/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.86  |  FB-IoU: 54.77
[Epoch: 00] [Batch: 8001/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.85  |  FB-IoU: 54.77
[Epoch: 00] [Batch: 8051/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.87  |  FB-IoU: 54.79
[Epoch: 00] [Batch: 8101/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.86  |  FB-IoU: 54.79
[Epoch: 00] [Batch: 8151/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.88  |  FB-IoU: 54.80
[Epoch: 00] [Batch: 8201/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.88  |  FB-IoU: 54.80
[Epoch: 00] [Batch: 8251/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.87  |  FB-IoU: 54.78
